customer_id;signup_date;age;gender;annual_income;education;marital_status;dependents;tenure;contract;payment_method;paperless_billing;senior_citizen;monthlycharges;totalcharges;num_services;has_phone_service;has_internet_service;has_online_security;has_online_backup;has_device_protection;has_tech_support;has_streaming_tv;has_streaming_movies;customer_satisfaction;num_complaints;num_service_calls;late_payments;avg_monthly_gb;days_since_last_interaction;credit_score;churn
CUST0000005825;2024-01-25 12:53:58.233752;58;Female;;bachelor;married;0;72;one_year;credit_card;No;0;88.57;6161.79;2;1;1;0;1;1;1;1;1;7.0;1.0;2;1;16.15;11;707.0;0
CUST0000005826;2022-02-05 12:53:58.233757;31;Male;112613.26;high_school;single;0;17;one_year;credit_card;Yes;0;84.87;1395.7;2;1;1;0;1;0;0;0;0;6.0;0.0;0;0;23.29;54;576.0;0
CUST0000005827;2025-02-07 12:53:58.233763;42;Male;43095.9;bachelor;single;2;7;one_year;electronic_check;Yes;0;107.77;821.41;3;1;1;0;0;0;1;0;1;6.0;2.0;4;0;30.79;46;591.0;0
CUST0000005828;2024-03-24 12:53:58.233768;45;Female;70111.32;college;divorced;0;20;one_year;credit_card;Yes;0;73.21;1494.08;2;1;1;0;1;0;0;0;1;7.0;0.0;3;0;10.21;8;;0
CUST0000005829;2023-05-26 12:53:58.233774;41;Female;30456.48;bachelor;single;0;45;one_year;bank_transfer;Yes;0;65.66;2776.47;1;1;1;0;1;0;1;0;0;6.0;3.0;6;0;88.72;4;507.0;0
CUST0000005830;2024-11-09 12:53:58.233779;53;Female;25194.33;college;single;0;18;two_year;bank_transfer;Yes;1;102.14;1791.36;2;1;1;1;1;0;1;1;0;7.0;1.0;3;0;75.69;130;753.0;0
CUST0000005831;2021-01-31 12:53:58.233785;28;Male;49400.25;phd;single;0;9;two_year;electronic_check;Yes;0;51.77;499.3;1;1;1;0;0;1;0;0;1;9.0;;1;0;14.51;5;813.0;0
CUST0000005832;2023-07-28 12:53:58.233790;52;Male;55064.71;college;married;0;9;one_year;credit_card;No;1;56.18;5.351.970.078.174.210;2;1;0;0;0;0;0;0;1;2.0;0.0;1;1;0.0;23;792.0;0
CUST0000005833;2025-08-26 12:53:58.233796;62;Male;48116.12;bachelor;single;0;2;one_year;bank_transfer;Yes;0;60.75;127.93;3;0;0;0;0;0;1;1;1;8.0;0.0;2;0;0.0;72;637.0;0
CUST0000005834;2021-05-01 12:53:58.233801;32;Female;87663.95;high_school;married;0;1;two_year;electronic_check;No;1;92.74;98.06;3;1;1;1;0;1;1;1;1;9.0;2.0;4;0;33.61;108;779.0;0
CUST0000005835;2023-06-15 12:53:58.233807;51;Male;23027.15;college;single;0;34;one_year;electronic_check;Yes;0;96.75;3210.73;5;1;1;0;1;1;1;1;0;8.0;1.0;4;0;27.25;27;481.0;1
CUST0000005836;2024-07-19 12:53:58.233812;50;Female;167131.98;master;married;1;4;two_year;bank_transfer;Yes;0;80.27;315.89;1;1;1;1;1;0;0;1;0;5.0;0.0;1;0;40.3;51;647.0;0
CUST0000005837;2025-11-16 12:53:58.233818;53;Male;36749.12;master;married;2;57;two_year;bank_transfer;Yes;0;66.41;3666.9;1;1;1;0;0;0;1;0;0;4.0;0.0;1;1;121.88;21;773.0;0
CUST0000005838;2022-08-05 12:53:58.233824;45;Male;222996.89;college;married;1;13;two_year;credit_card;Yes;0;98.47;1168.47;3;1;1;0;0;1;1;1;1;8.0;0.0;1;1;28.39;36;601.0;0
CUST0000005839;2024-03-25 12:53:58.233829;66;Male;69755.17;college;married;3;12;two_year;mailed_check;Yes;0;73.69;861.76;2;0;1;0;0;0;1;1;1;2.0;0.0;2;0;;64;689.0;0
CUST0000005840;2024-11-03 12:53:58.233835;76;Female;108427.73;high_school;married;1;72;month_to_month;credit_card;Yes;0;63.79;5020.88;1;1;1;1;0;1;0;0;1;8.0;0.0;1;1;43.71;23;850.0;0
CUST0000005841;2024-12-24 12:53:58.233840;54;Male;74328.5;college;single;0;4;one_year;electronic_check;Yes;0;103.14;441.9;3;1;1;0;1;0;0;0;1;2.0;1.0;2;0;24.32;25;710.0;0
CUST0000005842;2024-07-01 12:53:58.233846;49;Female;54358.45;bachelor;married;0;34;one_year;electronic_check;No;0;66.4;2127.27;1;1;1;1;0;1;0;1;1;9.0;0.0;1;0;92.4;54;654.0;0
CUST0000005843;2025-07-02 12:53:58.233851;45;Male;31960.06;bachelor;married;2;47;one_year;bank_transfer;Yes;0;87.5;3857.29;2;1;1;0;1;0;1;1;0;8.0;1.0;7;1;28.57;19;661.0;0
CUST0000005844;2021-03-19 12:53:58.233857;25;Female;34806.91;bachelor;married;0;27;two_year;credit_card;Yes;0;96.04;2406.79;1;0;1;1;1;0;1;1;0;9.0;0.0;1;0;9.48;32;721.0;0
CUST0000005845;2021-06-15 12:53:58.233862;23;Female;36338.34;master;married;0;13;one_year;bank_transfer;Yes;0;78.42;1082.99;3;1;1;1;0;1;0;0;0;7.0;0.0;1;0;16.42;143;731.0;0
CUST0000005846;2024-07-27 12:53:58.233868;27;Other;65441.74;college;married;0;20;two_year;electronic_check;No;1;112.65;1734.0;1;1;1;0;0;0;0;0;0;3.0;0.0;0;0;18.2;50;735.0;0
CUST0000005847;2024-08-12 12:53:58.233875;48;Male;32674.94;master;married;0;4;two_year;electronic_check;No;0;64.24;250.28;1;1;1;0;0;1;1;0;1;5.0;0.0;1;0;27.63;21;717.0;0
CUST0000005848;2024-01-27 12:53:58.233881;42;Male;32497.59;bachelor;married;1;32;one_year;electronic_check;No;0;55.96;1879.47;1;1;1;0;1;0;1;0;1;6.0;1.0;2;1;22.34;18;546.0;0
CUST0000005849;2023-12-23 12:53:58.233888;67;Female;41518.13;college;divorced;0;22;two_year;bank_transfer;Yes;0;82.7;1655.03;1;0;1;1;1;0;1;1;1;6.0;1.0;0;0;123.97;15;657.0;0
CUST0000005850;2025-07-11 12:53:58.233894;18;Female;20000.0;high_school;divorced;0;51;one_year;bank_transfer;Yes;0;57.32;2646.95;3;1;1;0;0;1;0;0;0;4.0;0.0;1;0;87.79;18;;0
CUST0000005851;2025-03-26 12:53:58.233901;45;Female;27631.66;college;married;0;35;one_year;credit_card;Yes;1;58.2;2195.57;3;1;1;0;1;0;1;0;1;2.0;0.0;1;0;28.91;18;587.0;0
CUST0000005852;2022-04-24 12:53:58.233907;51;Male;34817.82;high_school;divorced;2;5;two_year;mailed_check;Yes;0;72.71;327.21;3;0;0;0;0;0;0;1;1;8.0;0.0;4;0;0.0;94;618.0;0
CUST0000005853;2024-01-11 12:53:58.233914;58;Male;60745.94;high_school;single;1;53;one_year;electronic_check;No;0;100.58;5715.36;1;1;1;0;1;0;0;1;0;9.0;0.0;0;0;16.93;33;645.0;0
CUST0000005854;2025-09-18 12:53:58.233920;47;Male;111376.76;college;married;2;68;two_year;credit_card;Yes;1;69.14;4959.74;3;1;1;0;1;0;0;0;0;4.0;1.0;6;1;35.0;49;764.0;1
CUST0000005855;2023-10-10 12:53:58.233926;50;Male;40524.36;college;married;1;35;two_year;electronic_check;No;0;93.85;3214.83;1;0;1;0;0;0;0;1;0;1.0;0.0;0;0;68.94;37;678.0;0
CUST0000005856;2023-02-04 12:53:58.233933;47;Male;20000.0;bachelor;married;1;21;two_year;electronic_check;Yes;0;87.98;1681.97;2;1;1;0;1;0;1;1;0;7.0;0.0;2;0;83.13;46;625.0;1
CUST0000005857;2024-02-27 12:53:58.233939;51;Female;105717.34;bachelor;divorced;2;40;one_year;credit_card;No;1;62.28;2451.62;1;1;1;1;0;0;1;0;1;9.0;0.0;0;0;7.84;54;642.0;0
CUST0000005858;2025-10-22 12:53:58.233946;44;Male;132907.31;college;widowed;0;18;one_year;bank_transfer;No;0;103.11;1697.09;2;1;1;0;1;1;0;1;0;7.0;1.0;0;0;17.3;39;677.0;1
CUST0000005859;2023-10-01 12:53:58.233952;76;Male;43093.37;master;divorced;0;46;two_year;credit_card;Yes;0;79.87;3395.98;5;0;1;0;0;0;1;0;1;5.0;1.0;0;0;77.61;41;549.0;0
CUST0000005860;2025-02-13 12:53:58.233958;53;Male;65362.89;master;single;2;6;two_year;bank_transfer;Yes;0;102.9;438.31;4;1;1;1;1;0;1;1;0;6.0;1.0;3;2;;59;704.0;0
CUST0000005861;2024-07-04 12:53:58.233965;47;Male;85968.07;bachelor;married;0;3;one_year;credit_card;No;0;70.94;223.24;1;1;1;0;0;0;1;1;0;8.0;1.0;2;0;;1;720.0;0
CUST0000005862;2025-02-11 12:53:58.233971;33;Female;54572.83;bachelor;single;1;1;two_year;electronic_check;Yes;0;108.95;112.34;1;0;1;0;1;0;0;0;1;9.0;2.0;4;2;72.37;14;525.0;0
CUST0000005863;2024-07-29 12:53:58.233978;39;Female;78618.46;bachelor;widowed;1;72;one_year;electronic_check;Yes;0;47.58;3232.43;3;1;0;0;0;0;0;1;1;1.0;2.0;2;0;0.0;36;758.0;0
CUST0000005864;2025-06-05 12:53:58.233984;67;Male;22718.39;high_school;single;0;40;one_year;credit_card;Yes;0;85.63;3642.79;5;0;0;0;0;0;0;1;1;8.0;2.0;2;0;0.0;32;777.0;0
CUST0000005865;2024-04-17 12:53:58.233991;18;Female;47084.57;bachelor;single;0;4;one_year;credit_card;No;0;109.96;413.01;3;1;1;1;0;0;1;1;0;9.0;1.0;1;3;24.39;87;591.0;0
CUST0000005866;2021-03-09 12:53:58.233997;45;Male;65680.62;master;single;0;10;one_year;credit_card;Yes;0;100.67;1040.57;4;1;1;0;0;1;1;1;0;9.0;1.0;2;0;45.95;260;683.0;0
CUST0000005867;2021-03-22 12:53:58.234003;44;Other;33189.04;bachelor;widowed;0;1;one_year;electronic_check;No;0;103.29;106.65;2;1;1;0;0;0;0;0;1;3.0;1.0;2;2;24.21;36;644.0;1
CUST0000005868;2025-02-23 12:53:58.234010;52;Male;108126.94;bachelor;married;0;23;one_year;bank_transfer;Yes;0;68.33;1512.55;1;1;1;0;1;0;0;1;0;9.0;0.0;3;0;10.15;31;;0
CUST0000005869;2026-01-09 12:53:58.234016;48;Female;58572.58;bachelor;married;0;9;one_year;credit_card;Yes;1;129.57;782.64;3;0;1;1;0;0;0;0;1;7.0;1.0;2;0;;71;612.0;0
CUST0000005870;2021-04-30 12:53:58.234022;67;Male;27468.21;bachelor;single;0;63;one_year;electronic_check;Yes;1;78.87;5170.87;1;1;1;0;0;0;1;1;1;3.0;0.0;1;0;66.89;27;693.0;1
CUST0000005871;2025-06-20 12:53:58.234029;46;Female;109149.85;high_school;divorced;0;18;one_year;electronic_check;Yes;0;75.95;1240.0;4;0;1;1;1;0;0;0;1;1.0;0.0;0;1;45.38;110;728.0;0
CUST0000005872;2025-12-03 12:53:58.234035;44;Male;89797.3;phd;married;0;13;two_year;bank_transfer;No;0;111.47;1482.52;5;1;1;1;0;0;0;0;1;6.0;0.0;0;0;81.24;16;722.0;0
CUST0000005873;2025-11-14 12:53:58.234043;59;Female;52650.32;master;single;2;16;two_year;credit_card;Yes;0;50.71;874.27;1;1;0;0;0;0;0;0;1;7.0;0.0;1;0;0.0;76;735.0;0
CUST0000005874;2023-06-06 12:53:58.234050;67;Female;39275.86;high_school;married;0;34;one_year;credit_card;Yes;0;126.66;4708.52;5;1;1;1;1;1;1;0;0;7.0;0.0;1;0;50.15;43;801.0;0
CUST0000005875;2024-06-17 12:53:58.234059;55;Male;157810.9;college;single;1;21;one_year;bank_transfer;Yes;0;100.55;2022.03;3;1;1;1;0;1;1;1;1;4.0;1.0;1;0;6.74;74;754.0;0
CUST0000005876;2024-04-08 12:53:58.234066;60;Female;97472.52;college;married;0;1;one_year;credit_card;Yes;0;119.69;127.98;2;1;1;0;1;1;1;1;0;8.0;0.0;5;1;19.57;6;731.0;1
CUST0000005877;2021-11-03 12:53:58.234071;41;Male;152728.17;bachelor;married;0;29;two_year;bank_transfer;No;0;88.33;2796.2;6;1;0;0;0;0;0;0;0;9.0;2.0;3;0;0.0;14;533.0;0
CUST0000005878;2021-08-30 12:53:58.234077;46;Male;102389.99;master;married;1;4;two_year;electronic_check;No;1;128.34;466.2;2;1;1;0;1;1;0;0;0;2.0;1.0;1;0;26.87;30;757.0;1
CUST0000005879;2023-09-22 12:53:58.234082;67;Male;43593.13;high_school;married;1;42;one_year;mailed_check;Yes;0;99.32;3970.09;3;1;1;1;0;0;1;1;0;9.0;1.0;2;1;19.84;14;527.0;0
CUST0000005880;2022-11-23 12:53:58.234088;52;Male;117172.83;college;married;4;18;one_year;credit_card;Yes;0;94.48;1076.01;2;1;1;0;0;0;1;0;0;4.0;1.0;0;0;10.26;13;666.0;0
CUST0000005881;2021-12-01 12:53:58.234093;41;Male;62011.21;college;married;1;72;two_year;electronic_check;Yes;0;57.38;4317.7;2;1;0;0;0;0;0;1;1;7.0;1.0;0;1;0.0;9;699.0;0
CUST0000005882;2024-05-03 12:53:58.234099;45;Female;37004.62;college;married;1;26;one_year;credit_card;Yes;0;81.98;1514.07;6;0;1;0;0;1;0;1;1;8.0;0.0;1;1;28.59;62;832.0;0
CUST0000005883;2025-10-08 12:53:58.234104;60;Male;66233.49;college;single;2;14;one_year;credit_card;No;0;106.01;1549.27;2;1;1;0;1;1;1;1;0;5.0;2.0;1;0;15.17;17;819.0;0
CUST0000005884;2022-02-04 12:53:58.234110;61;Female;20666.89;college;married;1;1;two_year;bank_transfer;No;0;102.37;99.02;6;1;1;0;0;1;1;1;1;6.0;0.0;2;0;13.67;26;844.0;0
CUST0000005885;2022-08-02 12:53:58.234115;32;Female;78903.01;bachelor;single;2;11;one_year;mailed_check;Yes;1;61.84;743.18;1;0;0;0;0;0;0;0;1;8.0;1.0;2;0;0.0;101;573.0;0
CUST0000005886;2023-07-29 12:53:58.234121;50;Female;163691.06;bachelor;widowed;1;13;one_year;bank_transfer;No;0;71.66;870.06;1;1;1;1;0;0;0;0;1;8.0;1.0;0;1;8.21;86;627.0;1
CUST0000005887;2023-01-22 12:53:58.234126;44;Female;59517.46;master;married;0;18;two_year;credit_card;Yes;0;107.08;2073.92;3;1;1;0;0;0;1;0;1;5.0;0.0;0;0;6.42;27;663.0;0
CUST0000005888;2022-07-12 12:53:58.234132;44;Male;64559.31;high_school;single;2;1;one_year;mailed_check;No;1;61.31;61.94;4;1;1;1;1;1;0;1;1;7.0;0.0;0;0;38.16;29;581.0;0
CUST0000005889;2024-06-30 12:53:58.234137;64;Female;34937.51;college;single;0;1;one_year;electronic_check;No;1;70.49;77.53;3;1;0;0;0;0;0;0;1;9.0;0.0;2;2;0.0;4;567.0;0
CUST0000005890;2023-07-22 12:53:58.234144;41;Female;25068.14;high_school;single;0;27;one_year;electronic_check;Yes;0;94.79;2317.71;1;0;1;1;1;0;0;1;0;4.0;0.0;1;0;6.8;1;721.0;0
CUST0000005891;2025-01-29 12:53:58.234150;36;Female;20000.0;bachelor;widowed;0;4;one_year;electronic_check;No;1;86.51;361.61;2;0;1;1;0;1;1;1;0;4.0;1.0;0;0;18.77;208;;0
CUST0000005892;2024-03-12 12:53:58.234155;32;Female;20937.2;bachelor;married;0;18;two_year;electronic_check;Yes;0;90.83;1678.15;4;1;1;0;0;0;0;0;1;6.0;0.0;1;0;;102;595.0;0
CUST0000005893;2022-11-21 12:53:58.234161;42;Male;41264.41;high_school;married;1;6;two_year;bank_transfer;Yes;0;71.85;453.23;2;0;0;0;0;0;0;0;0;6.0;0.0;2;1;0.0;55;435.0;0
CUST0000005894;2021-11-28 12:53:58.234166;33;Female;24942.96;bachelor;married;0;10;one_year;electronic_check;Yes;1;59.24;637.25;1;1;1;0;0;0;0;1;1;;0.0;4;2;21.13;120;775.0;0
CUST0000005895;2025-03-01 12:53:58.234172;32;Female;176629.18;bachelor;married;0;33;two_year;credit_card;Yes;0;43.14;1561.47;1;0;0;0;0;0;0;1;1;1.0;0.0;1;0;0.0;2;586.0;0
CUST0000005896;2021-11-06 12:53:58.234177;31;Female;;bachelor;single;0;36;two_year;credit_card;No;0;72.28;2442.19;1;1;1;0;1;0;0;1;1;9.0;1.0;1;1;9.85;144;742.0;0
CUST0000005897;2024-01-24 12:53:58.234182;32;Male;41440.29;bachelor;single;1;3;two_year;credit_card;Yes;0;63.29;196.36;2;0;0;0;0;0;0;1;0;9.0;0.0;0;0;0.0;12;571.0;0
CUST0000005898;2023-02-05 12:53:58.234188;33;Male;39786.76;college;married;0;8;one_year;electronic_check;Yes;1;65.27;484.94;3;1;1;0;1;1;0;1;1;8.0;0.0;1;2;55.47;26;690.0;0
CUST0000005899;2022-02-09 12:53:58.234193;50;Female;56105.18;bachelor;widowed;1;20;one_year;mailed_check;Yes;1;83.21;1610.4;1;1;1;0;0;1;0;0;1;3.0;;1;0;106.92;3;731.0;0
CUST0000005900;2022-11-09 12:53:58.234199;18;Female;89542.47;high_school;married;1;5;one_year;bank_transfer;Yes;0;82.41;451.96;1;0;1;1;1;0;1;0;0;5.0;1.0;3;0;;49;611.0;0
CUST0000005901;2022-09-05 12:53:58.234204;34;Male;23377.25;master;single;0;1;two_year;credit_card;Yes;0;98.89;106.15;3;1;1;0;0;0;1;1;1;2.0;0.0;2;1;10.38;73;691.0;0
CUST0000005902;2025-05-07 12:53:58.234210;43;Female;;bachelor;single;0;18;one_year;electronic_check;Yes;0;94.34;1763.92;4;1;1;0;1;0;0;0;0;6.0;2.0;2;0;77.43;83;660.0;0
CUST0000005903;2025-03-04 12:53:58.234215;62;Male;36450.88;bachelor;married;0;9;month_to_month;bank_transfer;No;0;122.15;1164.97;4;1;1;0;0;0;1;1;0;4.0;0.0;0;0;126.08;49;740.0;0
CUST0000005904;2022-03-22 12:53:58.234221;41;Female;38782.58;college;divorced;0;59;two_year;mailed_check;Yes;0;74.66;2955.34;1;0;0;0;0;0;0;1;1;3.0;3.0;2;1;0.0;103;698.0;0
CUST0000005905;2022-01-20 12:53:58.234226;42;Female;54809.34;high_school;single;0;25;one_year;bank_transfer;Yes;0;56.29;1004.64;2;0;1;0;0;0;0;0;1;3.0;0.0;1;0;31.2;32;592.0;0
CUST0000005906;2023-10-28 12:53:58.234232;43;Female;36062.5;high_school;married;1;11;one_year;credit_card;No;0;38.2;443.9;2;1;1;1;0;1;1;0;1;9.0;1.0;1;0;25.55;3;;0
CUST0000005907;2021-11-30 12:53:58.234237;18;Female;60812.16;college;single;0;19;two_year;electronic_check;Yes;0;91.62;1616.74;1;1;1;0;1;0;1;0;0;7.0;1.0;2;0;56.91;12;563.0;0
CUST0000005908;2022-05-15 12:53:58.234243;54;Female;;master;married;0;26;one_year;electronic_check;Yes;0;89.31;2332.01;3;0;1;0;0;0;0;0;0;7.0;1.0;0;0;102.6;10;648.0;0
CUST0000005909;2021-11-10 12:53:58.234248;54;Female;25706.17;master;single;2;17;two_year;credit_card;No;1;67.17;1213.62;1;1;1;0;0;0;1;0;1;7.0;1.0;3;1;44.84;68;697.0;0
CUST0000005910;2021-04-03 12:53:58.234254;57;Female;50988.83;college;married;2;45;two_year;bank_transfer;Yes;0;83.43;3422.85;3;1;1;0;1;0;0;0;1;8.0;0.0;3;0;43.06;29;483.0;0
CUST0000005911;2022-04-04 12:53:58.234259;82;Female;30303.63;college;married;0;20;two_year;bank_transfer;Yes;1;73.97;1501.14;3;0;1;1;1;1;0;1;0;3.0;0.0;2;0;15.69;30;662.0;0
CUST0000005912;2024-09-14 12:53:58.234265;25;Male;73580.41;bachelor;married;2;28;two_year;bank_transfer;No;0;66.22;1904.43;1;1;1;0;0;0;0;0;1;7.0;0.0;0;0;28.54;16;602.0;0
CUST0000005913;2022-08-26 12:53:58.234270;22;Female;97484.64;college;single;2;7;one_year;bank_transfer;No;0;115.84;761.94;3;1;1;1;1;0;1;1;1;8.0;1.0;0;1;69.46;122;850.0;0
CUST0000005914;2021-04-20 12:53:58.234276;55;Female;67403.22;high_school;married;0;34;one_year;credit_card;Yes;1;94.29;2951.24;3;1;1;1;1;0;0;0;0;7.0;1.0;2;1;134.34;171;595.0;0
CUST0000005915;2025-11-29 12:53:58.234281;39;Female;;bachelor;married;0;24;one_year;electronic_check;Yes;0;39.63;959.49;2;1;0;0;0;0;0;1;1;3.0;1.0;2;0;0.0;18;709.0;0
CUST0000005916;2021-09-30 12:53:58.234287;30;Female;59219.06;college;divorced;1;22;one_year;electronic_check;Yes;0;84.13;1900.29;1;0;1;0;0;1;1;0;1;4.0;0.0;1;0;36.89;5;758.0;0
CUST0000005917;2024-06-20 12:53:58.234292;40;Male;58505.21;high_school;single;0;18;two_year;electronic_check;Yes;0;105.87;1789.05;1;0;1;1;0;1;1;1;0;4.0;1.0;3;0;57.02;9;598.0;0
CUST0000005918;2024-06-08 12:53:58.234298;35;Female;37748.82;bachelor;married;1;31;one_year;credit_card;Yes;0;71.76;2039.58;1;1;1;0;1;0;0;0;1;9.0;0.0;5;1;20.79;63;;0
CUST0000005919;2022-12-23 12:53:58.234303;70;Female;26339.98;bachelor;divorced;1;16;one_year;bank_transfer;Yes;0;56.36;892.78;2;0;1;0;0;0;1;0;1;4.0;2.0;0;0;23.56;18;619.0;0
CUST0000005920;2022-07-03 12:53:58.234309;78;Male;83035.46;college;divorced;1;19;two_year;electronic_check;No;1;170.25;2251.7;6;0;1;0;1;0;1;0;1;7.0;2.0;1;3;79.44;11;644.0;0
CUST0000005921;2023-08-01 12:53:58.234314;20;Male;161875.07;bachelor;single;0;31;one_year;mailed_check;Yes;0;69.37;2346.83;1;0;1;0;0;1;1;1;1;9.0;0.0;1;1;13.77;5;699.0;0
CUST0000005922;2025-06-06 12:53:58.234320;22;Female;84215.36;high_school;single;0;9;two_year;bank_transfer;Yes;1;76.02;727.4;2;1;1;0;0;0;1;1;1;7.0;0.0;1;0;18.51;1;850.0;0
CUST0000005923;2023-07-02 12:53:58.234325;33;Female;20000.0;college;single;0;33;two_year;credit_card;Yes;1;41.05;1239.79;1;1;0;0;0;0;1;0;1;8.0;0.0;2;0;0.0;128;694.0;0
CUST0000005924;2022-01-07 12:53:58.234331;34;Other;71698.4;master;married;1;1;two_year;bank_transfer;Yes;0;128.72;83.44;3;1;1;1;0;0;0;1;1;3.0;2.0;1;0;35.68;27;620.0;0
CUST0000005925;2024-12-07 12:53:58.234337;33;Male;42284.36;high_school;married;0;3;two_year;electronic_check;No;0;111.6;360.08;4;1;1;1;1;1;1;1;1;8.0;0.0;3;0;74.27;28;590.0;0
CUST0000005926;2022-02-18 12:53:58.234342;42;Male;116326.44;phd;married;1;18;two_year;mailed_check;Yes;0;111.76;2054.61;3;1;1;0;1;1;1;0;1;7.0;0.0;0;0;17.18;26;663.0;0
CUST0000005927;2024-01-16 12:53:58.234348;38;Female;46383.19;high_school;divorced;2;10;one_year;credit_card;Yes;0;53.46;538.91;2;0;0;0;0;0;0;1;0;9.0;1.0;1;0;0.0;3;770.0;0
CUST0000005928;2023-04-27 12:53:58.234353;24;Female;55797.76;high_school;married;0;63;two_year;bank_transfer;Yes;0;37.29;1709.98;2;1;1;0;1;0;0;0;0;8.0;1.0;3;1;70.89;21;775.0;0
CUST0000005929;2023-07-28 12:53:58.234359;29;Female;;bachelor;divorced;0;25;one_year;credit_card;No;0;33.44;858.99;1;0;0;0;0;0;1;1;1;4.0;1.0;1;0;0.0;40;595.0;0
CUST0000005930;2021-01-25 12:53:58.234364;68;Female;29345.86;college;single;0;72;two_year;electronic_check;Yes;0;78.45;4294.4;3;1;0;0;0;0;0;0;0;5.0;0.0;2;0;0.0;4;751.0;0
CUST0000005931;2021-08-26 12:53:58.234370;39;Male;44142.78;master;single;2;41;two_year;electronic_check;Yes;0;83.48;3300.88;4;1;1;0;0;0;0;1;1;5.0;1.0;2;0;202.81;105;627.0;0
CUST0000005932;2023-09-07 12:53:58.234375;38;Female;48365.79;bachelor;married;0;25;one_year;bank_transfer;No;0;65.55;1552.3;1;1;1;1;1;1;0;1;1;9.0;0.0;0;1;30.36;48;730.0;0
CUST0000005933;2023-10-31 12:53:58.234381;22;Female;20000.0;high_school;single;1;15;one_year;credit_card;No;0;104.42;1067.03;3;1;1;0;1;1;1;0;1;4.0;1.0;2;0;;13;616.0;0
CUST0000005934;2024-09-09 12:53:58.234386;38;Female;86872.6;bachelor;single;1;20;one_year;electronic_check;Yes;0;64.35;1309.0;2;1;1;1;1;0;0;1;1;7.0;1.0;2;0;15.68;49;740.0;0
CUST0000005935;2021-11-25 12:53:58.234392;59;Female;90865.6;master;single;0;72;two_year;bank_transfer;No;0;80.6;5633.46;2;1;1;1;0;0;0;1;1;1.0;0.0;3;0;6.01;27;626.0;0
CUST0000005936;2021-02-26 12:53:58.234397;53;Female;121769.18;high_school;divorced;0;42;one_year;electronic_check;Yes;1;79.26;3360.83;1;1;1;0;1;0;0;1;1;3.0;;4;0;19.31;10;665.0;1
CUST0000005937;2021-12-10 12:53:58.234403;57;Female;71890.95;high_school;single;2;44;one_year;credit_card;Yes;0;105.25;3297.25;4;1;1;0;0;0;1;0;1;3.0;0.0;1;1;20.86;45;692.0;0
CUST0000005938;2021-08-28 12:53:58.234408;26;Female;62762.69;bachelor;single;1;27;two_year;credit_card;No;0;91.69;2531.94;3;0;1;1;0;0;0;1;0;7.0;2.0;2;1;28.16;84;582.0;0
CUST0000005939;2023-06-19 12:53:58.234414;26;Male;20709.06;master;divorced;0;43;one_year;mailed_check;Yes;0;95.91;4265.36;2;1;1;0;0;0;1;1;0;3.0;0.0;0;0;13.13;34;664.0;0
CUST0000005940;2023-09-21 12:53:58.234419;62;Female;;master;divorced;1;20;one_year;credit_card;Yes;0;152.68;2948.68;6;0;1;1;0;0;1;1;0;2.0;;2;1;61.27;17;767.0;0
CUST0000005941;2021-05-12 12:53:58.234425;57;Female;135662.25;high_school;married;0;42;one_year;bank_transfer;Yes;0;95.49;2642.64;3;1;1;0;0;0;0;0;1;3.0;3.0;4;1;16.8;37;778.0;0
CUST0000005942;2022-01-04 12:53:58.234430;41;Female;37150.41;bachelor;divorced;0;21;one_year;mailed_check;Yes;0;80.16;1746.6;3;0;1;0;0;0;1;1;1;4.0;2.0;0;0;17.84;15;696.0;0
CUST0000005943;2022-06-29 12:53:58.234436;57;Male;37594.76;high_school;married;1;19;one_year;bank_transfer;Yes;1;124.89;2318.13;3;1;1;0;0;0;0;0;1;8.0;0.0;1;0;27.07;30;745.0;0
CUST0000005944;2025-04-20 12:53:58.234441;26;Male;49108.09;bachelor;married;0;6;one_year;bank_transfer;Yes;1;120.83;765.19;4;1;1;0;1;0;1;1;0;7.0;0.0;2;1;34.39;50;592.0;0
CUST0000005945;2025-11-19 12:53:58.234447;26;Female;93660.62;bachelor;divorced;1;5;one_year;credit_card;Yes;0;152.08;722.43;4;1;1;0;0;0;1;0;0;9.0;0.0;2;0;;147;664.0;0
CUST0000005946;2024-08-02 12:53:58.234452;20;Female;65832.12;college;married;0;18;one_year;bank_transfer;Yes;0;64.69;1248.44;3;1;1;1;0;1;1;1;0;7.0;;1;0;19.29;28;632.0;0
CUST0000005947;2021-10-21 12:53:58.234458;50;Female;41487.27;high_school;married;1;19;one_year;credit_card;Yes;1;99.08;2055.9;3;1;1;1;0;1;1;1;1;3.0;0.0;0;0;12.22;13;;0
CUST0000005948;2024-05-06 12:53:58.234463;48;Male;53684.29;college;widowed;0;20;one_year;bank_transfer;Yes;1;104.46;1993.93;1;1;1;1;0;0;1;1;1;9.0;1.0;2;0;32.52;17;803.0;0
CUST0000005949;2023-01-25 12:53:58.234469;37;Male;160403.78;college;married;0;6;one_year;credit_card;Yes;0;92.87;533.72;4;1;0;0;0;0;0;0;1;5.0;1.0;2;0;0.0;1;546.0;0
CUST0000005950;2023-02-13 12:53:58.234474;33;Female;30296.99;bachelor;single;0;15;one_year;credit_card;Yes;0;63.53;882.25;1;0;1;1;1;0;1;1;1;9.0;2.0;3;1;;30;681.0;1
